transaction_id,matched_address_id,confidence_score,match_type,original_address,normalized_address,matched_address
none-190-south-1st-street-unit-2b-brooklyn-ny-11211,682B7446840615AEF7B25FA5260AA7AC5BE73D2C0937028F399967F930881AFD9887A83B1CC22A75B2587BF91A7E8929,0.9,metaphone,190 South 1st Street Unit 2B,190 S 1ST ST 2B,160 1ST ST
none-roebling-street-unit-1-brooklyn-ny-11211,C3E8655CEF35223BC77D8CBA78E8132A43AC9D7451BEE4FE52C1C6309692257E46C108B0DA3AEBD7A0AE9F7933D4B65C,0.786206896551724,api_validated,Roebling Street Unit 1,ROEBLING ST 1,65 ROEBLING ST
none-88-withers-street-unit-5e-brooklyn-ny-11211,999BEC94285431A4A9D21FD5A31C1AE1D9DE101C68A987E49A4F0AB2C3B11F2AB81C795C28BEDD9474AA9518ADCB4C0C,1.0,metaphone,88 Withers Street Unit 5E,88 WITHERS ST 5E,88 WITHERS ST
none-70-conselyea-street-none-brooklyn-ny-11211,1B9BB0CD40B3A7B881053F78455BD1B728142DC7D9AE3E1CF519D1B6CF43014338F6EED3F4127791A789949BDE2B3778,0.9333333333333332,metaphone,70 Conselyea Street,70 CONSELYEA ST,47 CONSELYEA ST
none-south-8th-street-unit-1a-brooklyn-ny-11211,,0.0,no_match,South 8th Street Unit 1A,S 8TH ST 1A,
none-850-metropolitan-avenue-unit-1e-brooklyn-ny-11211,03FCCAE39E0F8771A0A3DFBCF87F5375E0228F73B9FF3DA456E126A5E84CFC3F645F41A418AAEC676A3E4B3A265B3E2D,1.0,metaphone,850 Metropolitan Avenue Unit 1E,850 METROPOLITAN AVE 1E,850 METROPOLITAN AVE
none-217-north-11th-street-unit-1-brooklyn-ny-11211,EA2D5B50995E08993ED3E556850686F2C7CB3F4EE14202E78CC1A019CA3542AAF38A0B947ABDCA51259BF4CF66C67833,0.95,api_validated,217 North 11th Street Unit 1,217 N 11TH ST 1,217 11TH ST
none-217-219-devoe-street-none-brooklyn-ny-11211,E8DB7D85621F1B5E47412022E73CD8D446AA4230A2873E446CBB30CF7B9A5D437CE30257A25DBF83529717FD890ED1EA,0.9565217391304348,metaphone,217-219 Devoe Street,217-219 DEVOE ST,17 DEVOE ST
none-222-withers-street-unit-2a-brooklyn-ny-11211,9A74ED57D33324D214899E2D879187BEC357814F4FC1B4A2B6E29B9BD4EA20D58797E199CCECF7E0D2CF612DC61F79A5,0.9285714285714286,metaphone,222 Withers Street Unit 2A,222 WITHERS ST 2A,224 WITHERS ST
none-north-6th-street-unit-2r-brooklyn-ny-11211,,0.0,no_match,North 6th Street Unit 2R,N 6TH ST 2R,
none-191-withers-street-unit-1r-brooklyn-ny-11211,F50A828F50B03BAF2A463FFC6D8F7F8CA6CA2532B9F9A2EF3B3C2B56D87BF3CAA500B5469D4475BA88C5FDAA6CA8243D,0.9285714285714286,metaphone,191 Withers Street Unit 1R,191 WITHERS ST 1R,114 WITHERS ST
none-96-woodpoint-road-unit-3a-brooklyn-ny-11211,4B0BFD6DE954E7698730367D9A2B8AE7A2169A01C98945C09DD6B81837068F63CD1C8096276AE0B086F75EA6DD0648A0,0.9032258064516128,metaphone,96 Woodpoint Road Unit 3A,96 WOODPOINT RD 3A,179 WOODPOINT RD
none-2-bayard-street-unit-2d-brooklyn-ny-11211,136A9D3D6E785F0D43BAF62A452765C6387A957D252D51B3F466876D9B3540A97DC713634324ACA6313B7D0D6F7D6CEB,1.0,metaphone,2 Bayard Street Unit 2D,2 BAYARD ST 2D,2 BAYARD ST
none-150-north-5th-street-unit-3j-brooklyn-ny-11211,306A2B9A2875D9F905414DFBF466F5C9D06768FCEC3B4208A49236D76494CE5AFE208DFF727342AD498F2EB5E3AACCB7,0.8,metaphone,150 North 5th Street Unit 3J,150 N 5TH ST 3J,350 4TH ST
none-north-8th-street-none-brooklyn-ny-11211,,0.0,no_match,North 8th Street,N 8TH ST,
none-74-jackson-street-unit-garden-brooklyn-ny-11211,6E665CA373E87645EF0DA4C408606E5F035B9B39BC3B442DF2D9FCE48C1E64E8A47BA6545F00DF0E132625EC2616462A,0.962962962962963,metaphone,74 Jackson Street Unit GARDEN,74 JACKSON ST GARDEN,174 JACKSON ST
none-jackson-street-unit-5-brooklyn-ny-11211,,0.0,no_match,Jackson Street Unit 5,JACKSON ST 5,
none-88-withers-street-unit-ph3-brooklyn-ny-11211,999BEC94285431A4A9D21FD5A31C1AE1D9DE101C68A987E49A4F0AB2C3B11F2AB81C795C28BEDD9474AA9518ADCB4C0C,1.0,metaphone,88 Withers Street Unit PH3,88 WITHERS ST PH3,88 WITHERS ST
none-devoe-street-unit-2r-brooklyn-ny-11211,,0.0,no_match,Devoe Street Unit 2R,DEVOE ST 2R,
none-havemeyer-street-none-brooklyn-ny-11211-0,,0.0,no_match,Havemeyer Street,HAVEMEYER ST,
none-havemeyer-street-none-brooklyn-ny-11211,,0.0,no_match,Havemeyer Street,HAVEMEYER ST,
none-jackson-street-unit-3b-brooklyn-ny-11211,,0.0,no_match,Jackson Street Unit 3B,JACKSON ST 3B,
none-north-8th-street-unit-ph-brooklyn-ny-11211,,0.0,no_match,North 8th Street Unit PH,N 8TH ST PH,
none-684-lorimer-street-none-brooklyn-ny-11211,CC51766554955B7A23E5EAAEE98C24C3AC1B47735FEBAB39AE6CEABCA9AF233608DA05EFFDC3CD67A570DCA4342F7A90,1.0,exact,684 Lorimer Street,684 LORIMER ST,684 LORIMER ST
none-30-bushwick-avenue-unit-5c-brooklyn-ny-11211,7D9249591F7FCEC7BE25B465E2CE0AB14F40A6F29E29C9A250A0AA14DEE5F18FA13131DB03A9722C3895934AC05390CD,0.9333333333333332,metaphone,30 Bushwick Avenue Unit 5C,30 BUSHWICK AVE 5C,36 BUSHWICK AVE
none-590-lorimer-street-unit-1-brooklyn-ny-11211,7D277A9E0FECF8A5EED1E90518539933CE523120FA5BF83764A3032F9B27DD6CED8A784B762EB332AADE60DAF4988338,0.9285714285714286,metaphone,590 Lorimer Street Unit 1,590 LORIMER ST 1,589 LORIMER ST
none-270-south-2nd-street-none-brooklyn-ny-11211,58D5694CF51CBEC8C7731967CDCF02F66B02165ABD7372E14AE301E23C94AC748BD4AB8B29382033B8F5AB321E1B2706,0.9,metaphone,270 South 2nd Street,270 S 2ND ST,278 2ND ST
none-128-woodpoint-road-unit-2-brooklyn-ny-11211,3C01EB7CEB3285FD57A8C22E87CA7D06E0DEE77256E19DA441BE68EC6160D69E49F570DA808E9AD0B6633BD24FD2B394,1.0,metaphone,128 Woodpoint Road Unit 2,128 WOODPOINT RD 2,128 WOODPOINT RD
none-135-jackson-street-unit-1b-brooklyn-ny-11211,48A4E839ECAB64A3DA051E5A4743D72F2DF7F5633D5E0BB5C3ADCFB9BD183FFF0EF8651F8D072DF761656B74E9B227B1,0.962962962962963,metaphone,135 Jackson Street Unit 1B,135 JACKSON ST 1B,15 JACKSON ST
none-390-manhattan-avenue-unit-ph-brooklyn-ny-11211,0F37F7614D77FB04E04727DF490B1DDB7D6030A261D005D41F79A9EC9D6ED833205AF6F7481544FB24ED05E18AC3C249,0.9411764705882352,metaphone,390 Manhattan Avenue Unit PH,390 MANHATTAN AVE PH,391 MANHATTAN AVE
none-390-manhattan-avenue-unit-2-brooklyn-ny-11211,0F37F7614D77FB04E04727DF490B1DDB7D6030A261D005D41F79A9EC9D6ED833205AF6F7481544FB24ED05E18AC3C249,0.9411764705882352,metaphone,390 Manhattan Avenue Unit 2,390 MANHATTAN AVE 2,391 MANHATTAN AVE
none-union-avenue-unit-5c-brooklyn-ny-11211,,0.0,no_match,Union Avenue Unit 5C,UNION AVE 5C,
none-30-bushwick-avenue-unit-2a-brooklyn-ny-11211,7D9249591F7FCEC7BE25B465E2CE0AB14F40A6F29E29C9A250A0AA14DEE5F18FA13131DB03A9722C3895934AC05390CD,0.9333333333333332,metaphone,30 Bushwick Avenue Unit 2A,30 BUSHWICK AVE 2A,36 BUSHWICK AVE
none-bedford-avenue-unit-8-brooklyn-ny-11211,,0.0,no_match,Bedford Avenue Unit 8,BEDFORD AVE 8,
none-96-roebling-street-none-brooklyn-ny-11211,C3E8655CEF35223BC77D8CBA78E8132A43AC9D7451BEE4FE52C1C6309692257E46C108B0DA3AEBD7A0AE9F7933D4B65C,0.9285714285714286,metaphone,96 Roebling Street,96 ROEBLING ST,65 ROEBLING ST
none-212-north-9th-street-unit-3c-brooklyn-ny-11211,FF0FBD984A5978B0694542CA451CDF734EBA186F329D3500370EE0D443B728B47023747DF9DB1959B9CACDB1D30C4776,0.8,metaphone,212 North 9th Street Unit 3C,212 N 9TH ST 3C,134 9TH ST
none-170-north-11th-street-unit-3d-brooklyn-ny-11211,4DE3B500AB67516AE6833A10562E4F6222F3D194D076C28BFBCD9622524C1169244029BD211C4DA4A800E1EF0A929D0C,0.95,api_validated,170 North 11th Street Unit 3D,170 N 11TH ST 3D,170 11TH ST
none-74-jackson-street-unit-3a-brooklyn-ny-11211,6E665CA373E87645EF0DA4C408606E5F035B9B39BC3B442DF2D9FCE48C1E64E8A47BA6545F00DF0E132625EC2616462A,0.962962962962963,metaphone,74 Jackson Street Unit 3A,74 JACKSON ST 3A,174 JACKSON ST
none-20-bayard-street-unit-11b-brooklyn-ny-11211,0B6ECCAB0C894818CCB7F2133638263547F2C6018882385FFD3BE7AAB3673D4F24AA9307EF14E445707F84D4776911E2,1.0,metaphone,20 Bayard Street Unit 11B,20 BAYARD ST 11B,20 BAYARD ST
none-976-metropolitan-avenue-unit-1b-brooklyn-ny-11211,1D3DEBD9481901AB515DC5AE077F29B9C6139FC720729418B4B494739857EB3C021465384C0B36A2CDB87545F1DF1BF3,0.95,metaphone,976 Metropolitan Avenue Unit 1B,976 METROPOLITAN AVE 1B,596 METROPOLITAN AVE
none-550-metropolitan-avenue-unit-commercial-brooklyn-ny-11211,03FCCAE39E0F8771A0A3DFBCF87F5375E0228F73B9FF3DA456E126A5E84CFC3F645F41A418AAEC676A3E4B3A265B3E2D,0.95,metaphone,550 Metropolitan Avenue Unit COMMERCIAL,550 METROPOLITAN AVE COMMERCIAL,850 METROPOLITAN AVE
none-214-north-11th-street-unit-1l-brooklyn-ny-11211,957C9D0C62814F0C396172FEEE0C9E6EBF90333F125D70A658DFC8A988D71BF913B428BDEA02108AF202BB722F12C602,0.95,api_validated,214 North 11th Street Unit 1L,214 N 11TH ST 1L,214 11TH ST
none-176-south-4th-street-unit-4a-brooklyn-ny-11211,17646857D5235FE2CFFCBB2A103F27233F9430E5AA8DC516CD740F87B2F64CF74F5B5901045C3EF8A2432E1B85844648,0.9,metaphone,176 South 4th Street Unit 4A,176 S 4TH ST 4A,176 8TH ST
none-339-bedford-avenue-unit-8-brooklyn-ny-11211,EA5659A52E95873F5F774AFC0BB68DFF14D4DAAF2A3564B5E2C54ECFFDB3F35ADCEF4262006792D4AFBDB4981BD0A8D7,0.9333333333333332,metaphone,339 Bedford Avenue Unit 8,339 BEDFORD AVE 8,323 BEDFORD AVE
none-185-withers-street-unit-4-brooklyn-ny-11211,949743DCDD2FEA20B1A7EEFB2050127E32F36C6F3015D85468FFE850C9B8CB874EF8891F25C9CA7FEF5643BFC16D331F,0.9285714285714286,metaphone,185 Withers Street Unit 4,185 WITHERS ST 4,157 WITHERS ST
none-190-south-1st-street-unit-4b-brooklyn-ny-11211,682B7446840615AEF7B25FA5260AA7AC5BE73D2C0937028F399967F930881AFD9887A83B1CC22A75B2587BF91A7E8929,0.9,metaphone,190 South 1st Street Unit 4B,190 S 1ST ST 4B,160 1ST ST
none-185-withers-street-unit-3-brooklyn-ny-11211,949743DCDD2FEA20B1A7EEFB2050127E32F36C6F3015D85468FFE850C9B8CB874EF8891F25C9CA7FEF5643BFC16D331F,0.9285714285714286,metaphone,185 Withers Street Unit 3,185 WITHERS ST 3,157 WITHERS ST
none-185-withers-street-unit-2-brooklyn-ny-11211,949743DCDD2FEA20B1A7EEFB2050127E32F36C6F3015D85468FFE850C9B8CB874EF8891F25C9CA7FEF5643BFC16D331F,0.9285714285714286,metaphone,185 Withers Street Unit 2,185 WITHERS ST 2,157 WITHERS ST
none-476-union-avenue-unit-4bb-brooklyn-ny-11211,4027CD47F4F2794830776401B8FB59EB9D43718AFBCE817C45289EC8742A15D80C88AE3D9110F01CF35CC7E569EAE274,0.923076923076923,metaphone,476 Union Avenue Unit 4BB,476 UNION AVE 4BB,436 UNION AVE
none-139-skillman-avenue-unit-8a-brooklyn-ny-11211,6902FF1BD441A6BBE366DBFF0EE623039237708C77C08E90FF5F86C3BD0F18F8EC51E919355A14B8D334F9A6B69562B8,1.0,metaphone,139 Skillman Avenue Unit 8A,139 SKILLMAN AVE 8A,139 SKILLMAN AVE
none-185-withers-street-unit-1-brooklyn-ny-11211,949743DCDD2FEA20B1A7EEFB2050127E32F36C6F3015D85468FFE850C9B8CB874EF8891F25C9CA7FEF5643BFC16D331F,0.9285714285714286,metaphone,185 Withers Street Unit 1,185 WITHERS ST 1,157 WITHERS ST
none-jackson-street-unit-3-brooklyn-ny-11211,,0.0,no_match,Jackson Street Unit 3,JACKSON ST 3,
none-woodpoint-road-unit-3-brooklyn-ny-11211,4B0BFD6DE954E7698730367D9A2B8AE7A2169A01C98945C09DD6B81837068F63CD1C8096276AE0B086F75EA6DD0648A0,0.771875,api_validated,Woodpoint Road Unit 3,WOODPOINT RD 3,179 WOODPOINT RD
none-bayard-street-unit-3b-brooklyn-ny-11211,,0.0,no_match,Bayard Street Unit 3B,BAYARD ST 3B,
none-jackson-street-unit-4-brooklyn-ny-11211,,0.0,no_match,Jackson Street Unit 4,JACKSON ST 4,
none-skillman-avenue-unit-2-brooklyn-ny-11211,,0.0,no_match,Skillman Avenue Unit 2,SKILLMAN AVE 2,
none-north-11th-street-unit-5r-brooklyn-ny-11211,,0.0,no_match,North 11th Street Unit 5R,N 11TH ST 5R,
none-woodpoint-road-unit-1-brooklyn-ny-11211,4B0BFD6DE954E7698730367D9A2B8AE7A2169A01C98945C09DD6B81837068F63CD1C8096276AE0B086F75EA6DD0648A0,0.771875,api_validated,Woodpoint Road Unit 1,WOODPOINT RD 1,179 WOODPOINT RD
none-south-5th-street-unit-2-brooklyn-ny-11211,,0.0,no_match,South 5th Street Unit 2,S 5TH ST 2,
none-181-jackson-street-unit-ph-brooklyn-ny-11211,9467EE2076AAF10682B7881601E19B2FDA728159FE9391BE862F98E265390F2437D6B064C13BF6EF81D296173982AA98,0.9285714285714286,metaphone,181 Jackson Street Unit PH,181 JACKSON ST PH,110 JACKSON ST
none-149-conselyea-street-unit-4a-brooklyn-ny-11211,43F6EB2E385D78E8D6DE12B819B6B0313DBF93A8FA38C6E429E4E61A6492B4174832DBED59CADFBA83E61724B8D0060E,1.0,metaphone,149 Conselyea Street Unit 4A,149 CONSELYEA ST 4A,149 CONSELYEA ST
none-719-grand-street-none-brooklyn-ny-11211,4312AB9796FF12C2742EA31CDB2E357CAEDECDD4B0A759E829010824B905BE8E6B136DD34517A052F802006586D6B10B,0.9166666666666665,metaphone,719 Grand Street,719 GRAND ST,710 GRAND ST
none-171-north-1st-street-unit-5b-brooklyn-ny-11211,BE01DE5BEC2B88F12C73B4FE72B571B916173857F2714448A8699174741BCF4C70D9207CC3F7F2FE9D6EEC07DCD2CD72,1.0,metaphone,171 North 1st Street Unit 5B,171 N 1ST ST 5B,171 1ST ST
none-323-south-5th-street-unit-4-brooklyn-ny-11211,D946127D2299A85EEA0EFBDCB0A344F4902C2E19870C5B43DE1454519D0D87E5BDDB5A86A4CCD9B69B063DF6BBB3C032,0.9,metaphone,323 South 5th Street Unit 4,323 S 5TH ST 4,392 5TH ST
none-234-powers-street-none-brooklyn-ny-11211,06DD4B1F0080EA323DC8370CE2FE9B74EAAF0DE66969CA2C6D5D22A92EAB157B0E706E2C8F66614BD712551E3347B242,1.0,exact,234 Powers Street,234 POWERS ST,234 POWERS ST
none-360-south-3rd-street-none-brooklyn-ny-11211,1C960EE0DC727599BAFF938A7E76BA5E7FBD9D784E24EA45BDDA81A34F8FC9612A14E440FAEE7307211B684484A70055,0.9,metaphone,360 South 3rd Street,360 S 3RD ST,340 3RD ST
none-329-grand-street-none-brooklyn-ny-11211,40B7BE672D0ACAC14DEF59CDBFC5FE488FF77332083C2671B385583C3343CDA2E04C3DA970164D867A6EEEAB9467D668,1.0,exact,329 Grand Street,329 GRAND ST,329 GRAND ST
none-80-roebling-street-unit-1-brooklyn-ny-11211,8C4CC1DB073CA25F21495580D70ACA6C7A22EF1DE4FA5B65184ED83B69FED6ACB951EB1E5DB71839F291157A11B5CE93,1.0,metaphone,80 Roebling Street Unit 1,80 ROEBLING ST 1,80 ROEBLING ST
none-237-devoe-street-unit-1r-brooklyn-ny-11211,08A1D9661A350DEDCB287A09B5351A537B94ED06F66F3BD149031E3CD137F3C28F06B4245AE2600C05A64FADA321A30C,0.9166666666666665,metaphone,237 Devoe Street Unit 1R,237 DEVOE ST 1R,277 DEVOE ST
none-296-manhattan-avenue-none-brooklyn-ny-11211,AF50C2F31EE4111FDB283EAC745A26D1B450FF19C1C3AAA7855A73EFA7753A8BAA93EB86E87C6A0A50C35BFCBFC4E0D3,1.0,exact,296 Manhattan Avenue,296 MANHATTAN AVE,296 MANHATTAN AVE
none-1-powers-street-unit-602-brooklyn-ny-11211,EC8CECEC76300F39FDC473E8C459B656EF8AC7897360B39AC9692098CAE701E1916D6F794251B103202133E04D234F78,1.0,metaphone,1 Powers Street Unit 602,1 POWERS ST 602,1 POWERS ST
none-392-graham-avenue-unit-3b-brooklyn-ny-11211,F28CF22DB7E82ECAA4C0FA2818D34BAD648E85A1A8F0BCD131713FCDD18691838E1FFD88595D8346EA7AF9F2D66D355A,0.9285714285714286,metaphone,392 Graham Avenue Unit 3B,392 GRAHAM AVE 3B,372 GRAHAM AVE
none-108-jackson-street-unit-1a-brooklyn-ny-11211,39CD8536EB798ACBB5384A9B3715A3EB7A1C3FCD150175DBC3D1572758BB07FE5A4BE9BFDE4A9E30446D3307607F8AFE,0.9285714285714286,metaphone,108 Jackson Street Unit 1A,108 JACKSON ST 1A,170 JACKSON ST
none-50-bayard-street-unit-3n-brooklyn-ny-11211,F33AA593041B2DCBAC6A419F403D4ED5887A12C0FC7B6B3C097B9C0E26ABD3859FCA88A7C9213156A4A95D40D48FC536,1.0,metaphone,50 Bayard Street Unit 3N,50 BAYARD ST 3N,50 BAYARD ST
none-532-lorimer-street-unit-1b-williamsburg-ny-11211,6DAF02953BD36D9FC865A80176079757AEBCEB6ABEF5602089530A2D3E579B8BFF98827956B5BF5856FB53D373FF89F0,0.9285714285714286,metaphone,532 Lorimer Street Unit 1B,532 LORIMER ST 1B,538 LORIMER ST
none-207-north-8th-street-unit-ph-brooklyn-ny-11211,17646857D5235FE2CFFCBB2A103F27233F9430E5AA8DC516CD740F87B2F64CF74F5B5901045C3EF8A2432E1B85844648,0.8,metaphone,207 North 8th Street Unit PH,207 N 8TH ST PH,176 8TH ST
none-183-south-2nd-street-none-brooklyn-ny-11211,58D5694CF51CBEC8C7731967CDCF02F66B02165ABD7372E14AE301E23C94AC748BD4AB8B29382033B8F5AB321E1B2706,0.8,metaphone,183 South 2nd Street,183 S 2ND ST,278 2ND ST
none-40-skillman-avenue-unit-3b-brooklyn-ny-11211,488EDE66BEA08830191B73B3D1009EB520AA688AC502950FB829105E3EE42F57BC1EC6AAEB30004860B071C4C13D4DCD,0.9333333333333332,metaphone,40 Skillman Avenue Unit 3B,40 SKILLMAN AVE 3B,64 SKILLMAN AVE
none-108-withers-street-none-brooklyn-ny-11211,0852B29349FD072F25D4F3B8CECCA6C852177A77BEC88567A8B94EAE07650DF8A62E847B28AA5E3F8ACA6118F290431D,1.0,exact,108 Withers Street,108 WITHERS ST,108 WITHERS ST
none-390-broadway-none-williamsburg-ny-11211,484C1A05C1955FC7973E8B980D42B53B67EBB0BD798318569782FA7AD9BDA81EA2DC7F41C928F4F706613D9C477EC1B9,0.9285714285714286,metaphone,390 Broadway,390 BRDWAY,301 BROADWAY nan
none-18-orient-avenue-none-brooklyn-ny-11211,509138A6D0D5B039B5C16C28481D074F12AAF847F614DD3CE432F9512B996BA457E311456EB2705E810B0C8AAC0C001C,0.96,metaphone,18 Orient Avenue,18 ORIENT AVE,8 ORIENT AVE
none-south-8th-street-unit-1a-brooklyn-ny-11211-0,,0.0,no_match,South 8th Street Unit 1A,S 8TH ST 1A,
none-446-humboldt-street-none-brooklyn-ny-11211-0,0E92B5A39C9A09D7FDF2E1722CABD11A1D22A005F48E54EF7ACD10EB876AF6CFE302A12A9C3C088293EE95AD8B699AF0,1.0,exact,446 Humboldt Street,446 HUMBOLDT ST,446 HUMBOLDT ST
none-1-powers-street-unit-602-brooklyn-ny-11211-0,EC8CECEC76300F39FDC473E8C459B656EF8AC7897360B39AC9692098CAE701E1916D6F794251B103202133E04D234F78,1.0,metaphone,1 Powers Street Unit 602,1 POWERS ST 602,1 POWERS ST
none-150-north-5th-street-unit-1h-brooklyn-ny-11211,306A2B9A2875D9F905414DFBF466F5C9D06768FCEC3B4208A49236D76494CE5AFE208DFF727342AD498F2EB5E3AACCB7,0.8,metaphone,150 North 5th Street Unit 1H,150 N 5TH ST 1H,350 4TH ST
none-128-woodpoint-road-unit-2-brooklyn-ny-11211-0,3C01EB7CEB3285FD57A8C22E87CA7D06E0DEE77256E19DA441BE68EC6160D69E49F570DA808E9AD0B6633BD24FD2B394,1.0,metaphone,128 Woodpoint Road Unit 2,128 WOODPOINT RD 2,128 WOODPOINT RD
none-108-withers-street-none-brooklyn-ny-11211-0,0852B29349FD072F25D4F3B8CECCA6C852177A77BEC88567A8B94EAE07650DF8A62E847B28AA5E3F8ACA6118F290431D,1.0,exact,108 Withers Street,108 WITHERS ST,108 WITHERS ST
none-323-south-5th-street-unit-4-brooklyn-ny-11211-0,D946127D2299A85EEA0EFBDCB0A344F4902C2E19870C5B43DE1454519D0D87E5BDDB5A86A4CCD9B69B063DF6BBB3C032,0.9,metaphone,323 South 5th Street Unit 4,323 S 5TH ST 4,392 5TH ST
none-139-skillman-avenue-unit-7a-brooklyn-ny-11211,6902FF1BD441A6BBE366DBFF0EE623039237708C77C08E90FF5F86C3BD0F18F8EC51E919355A14B8D334F9A6B69562B8,1.0,metaphone,139 Skillman Avenue Unit 7A,139 SKILLMAN AVE 7A,139 SKILLMAN AVE
none-145-conselyea-street-none-brooklyn-ny-11211,43F6EB2E385D78E8D6DE12B819B6B0313DBF93A8FA38C6E429E4E61A6492B4174832DBED59CADFBA83E61724B8D0060E,0.9375,metaphone,145 Conselyea Street,145 CONSELYEA ST,149 CONSELYEA ST
none-30-devoe-street-unit-2b-brooklyn-ny-11211-0,789AE15CBDF011E04F72127C580DB2A59EBD9DF8D02D1B196E1E1456EF106634BB6AF6D34A1402DE968BBE26B8CB41EF,0.8695652173913043,metaphone,30 Devoe Street Unit 2B,30 DEVOE ST 2B,233 DEVOE ST
none-726-metropolitan-avenue-unit-6-williamsburg-ny-11211-0,0412AC4A902C06967132C680F201D3295EA117891E6E84CC16105332B200D1C581C8C9AB0CB91D3AD63A7E3788820A4E,0.95,metaphone,726 Metropolitan Avenue Unit 6,726 METROPOLITAN AVE 6,725 METROPOLITAN AVE
none-union-avenue-unit-206-brooklyn-ny-11211,,0.0,no_match,Union Avenue Unit 206,UNION AVE 206,
none-skillman-avenue-unit-1-brooklyn-ny-11211,,0.0,no_match,Skillman Avenue Unit 1,SKILLMAN AVE 1,
none-207-north-8th-street-unit-ph-brooklyn-ny-11211-0,17646857D5235FE2CFFCBB2A103F27233F9430E5AA8DC516CD740F87B2F64CF74F5B5901045C3EF8A2432E1B85844648,0.8,metaphone,207 North 8th Street Unit PH,207 N 8TH ST PH,176 8TH ST
none-150-north-5th-street-unit-1h-brooklyn-ny-11211-0,306A2B9A2875D9F905414DFBF466F5C9D06768FCEC3B4208A49236D76494CE5AFE208DFF727342AD498F2EB5E3AACCB7,0.8,metaphone,150 North 5th Street Unit 1H,150 N 5TH ST 1H,350 4TH ST
none-308-north-7th-street-unit-phb-brooklyn-ny-11211,306A2B9A2875D9F905414DFBF466F5C9D06768FCEC3B4208A49236D76494CE5AFE208DFF727342AD498F2EB5E3AACCB7,0.8,metaphone,308 North 7th Street Unit PHB,308 N 7TH ST PHB,350 4TH ST
none-25-conselyea-street-unit-2-brooklyn-ny-11211,C3272FA94D7D22067DD19BFE89F09F2A4E1789F759ADAF464F1D5C1000A14CF12E51B316C35442AD2122E4796FBBD2C9,0.9333333333333332,metaphone,25 Conselyea Street Unit 2,25 CONSELYEA ST 2,29 CONSELYEA ST
none-38-devoe-street-none-brooklyn-ny-11211,51AE2348035E965B2236ECE6424313C635F30FB888092DFACDA9253BAB476408FB5BD526DC8F77F4EC1036C9D31227FC,0.9090909090909091,metaphone,38 Devoe Street,38 DEVOE ST,85 DEVOE ST
none-234-powers-street-unit-6-williamsburg-ny-11211,0883A2DB0907349C14E3376B149D1D34F55B316A5AC719D18A1BF28D13D1DA4EE190DD8C49DB200B9BEFE93365B4D2B7,0.923076923076923,metaphone,234 Powers Street Unit 6,234 POWERS ST 6,134 POWERS ST
none-311-leonard-street-none-brooklyn-ny-11211,E967558E8FA7C31ED4821B957108A0E94C515D6DEA27817FA6CDFA1DC057F98B244353C3688A8B11E07922F25BF95853,1.0,exact,311 Leonard Street,311 LEONARD ST,311 LEONARD ST
none-76-richardson-street-unit-7-brooklyn-ny-11211,E2CEFE0766922551704C3600A42EB9517107D3D4B7D9E4B80407330F1339353761BC3ECC59135C3C66F0A080D4D535E7,1.0,metaphone,76 Richardson Street Unit 7,76 RICHARDSON ST 7,76 RICHARDSON ST
none-739-grand-street-none-brooklyn-ny-11211,D20935555E2440123C9D01DDBB4AD19CB48378D38684723BFF2267719BFC13A2A1C008D18492BACBC03E1973E52E4179,1.0,exact,739 Grand Street,739 GRAND ST,739 GRAND ST
none-38-skillman-avenue-unit-1-brooklyn-ny-11211,CFA381EA91DE1AF5A58DBEDBCB017AF3E45F4A369EA5C9267CF9977D7450622BC47CEABC35FD9F3BA25F80FA8792BDD9,0.967741935483871,metaphone,38 Skillman Avenue Unit 1,38 SKILLMAN AVE 1,138 SKILLMAN AVE
none-250-manhattan-avenue-unit-2r-brooklyn-ny-11211,58E414F4FD1D20421E18996E8613E4993EE60AAAF84030762E3FC5E3EBDE994F20391E0679E590E30F2CA47EAD5597AC,0.8823529411764706,metaphone,250 Manhattan Avenue Unit 2R,250 MANHATTAN AVE 2R,329 MANHATTAN AVE
none-230-south-2nd-street-none-williamsburg-ny-11211,AA5E1111ED187EA7E73EF9F59EF639D580AA23C61C8CB8A1B9EC18287D78CF69B66837DEB5C79CAFAA09689780F45D24,0.9,metaphone,230 South 2nd Street,230 S 2ND ST,237 2ND ST
none-156-devoe-street-unit-1f-brooklyn-ny-11211,8A5A9E96CBCB4C868320A28A06A28482FA6B7575B6FAB08EBFD708988DB806B8DDFA152AD518F87C3B478D9C43B9EE33,1.0,metaphone,156 Devoe Street Unit 1F,156 DEVOE ST 1F,156 DEVOE ST
none-170-south-1st-street-unit-2b-brooklyn-ny-11211,BE01DE5BEC2B88F12C73B4FE72B571B916173857F2714448A8699174741BCF4C70D9207CC3F7F2FE9D6EEC07DCD2CD72,0.9,metaphone,170 South 1st Street Unit 2B,170 S 1ST ST 2B,171 1ST ST
none-296-manhattan-avenue-none-brooklyn-ny-11211-0,AF50C2F31EE4111FDB283EAC745A26D1B450FF19C1C3AAA7855A73EFA7753A8BAA93EB86E87C6A0A50C35BFCBFC4E0D3,1.0,exact,296 Manhattan Avenue,296 MANHATTAN AVE,296 MANHATTAN AVE
